agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Weak Skill,Weak Skill,Moderate,weak skill,moderately variable,"There is some evidence of edge, but it remains modest. raw p=0.190; BH-adjusted p=0.634; percentile=81.0; RCSI_z=0.862. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.07345963425770985,0.1319066997481185,0.08871117475986305,-0.1320068095153789,0.1258462929884167,0.8616955366629819,0.1904047976011994,0.6336831584207896,0.7203221129605921,81.00949525237381,37,4800,0.00047,False,run_20260403T220413Z_pid25998,37.0,0.1675874255952381,12.405405405405403,17.37837837837838,417.0810810810811,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Random / Luck,Random / Luck,Low,random / luck,stable,"The result is statistically consistent with the null distribution. raw p=0.634; BH-adjusted p=0.634; percentile=36.7; RCSI_z=-0.391. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.0689313329386505,-0.10644040088472317,-0.09355627508595142,-0.14349727493058717,-0.0467626529291445,-0.3906227397017528,0.6336831584207896,0.6336831584207896,0.19812783509049753,36.68165917041479,30,4800,0.00047,False,run_20260403T220413Z_pid25998,30.0,0.1370030007501875,8.733333333333333,12.466666666666669,299.2,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.311; BH-adjusted p=0.634; percentile=68.9; RCSI_z=0.415. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.015485210289331919,0.051214549471656774,0.03814676698321659,-0.06696746278145893,0.0444498451381437,0.4153652932211905,0.3113443278360819,0.6336831584207896,0.5067590419770419,68.91554222888556,38,4800,0.00047,False,run_20260403T220413Z_pid25998,38.0,0.1917799701542032,6.947368421052632,9.552631578947368,229.26315789473685,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.590; BH-adjusted p=0.634; percentile=41.1; RCSI_z=-0.292. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.05400694672303119,-0.049752501607564364,-0.03628862550964065,-0.14973338401765823,-0.0540357442556721,-0.291781349499512,0.5897051474262869,0.6336831584207896,0.229365081330086,41.07946026986507,38,4800,0.00047,False,run_20260403T220413Z_pid25998,38.0,0.174822400241838,16.736842105263158,23.68421052631579,568.421052631579,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.532; BH-adjusted p=0.634; percentile=46.9; RCSI_z=-0.127. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.05450832381324888,-0.05652889428298577,-0.044261896387001974,-0.159028769486927,-0.0210811247184904,-0.1268528129864896,0.5317341329335332,0.6336831584207896,0.27430546067718203,46.87656171914043,44,4800,0.00047,False,run_20260403T220413Z_pid25998,44.0,0.2007570079448358,13.340909090909092,18.727272727272727,449.45454545454544,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.446; BH-adjusted p=0.634; percentile=55.4; RCSI_z=0.106. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.009558387585224981,-0.023511900355984865,-0.017359684163737444,-0.06386716094503697,0.00972489894954,0.1059487466313961,0.4462768615692153,0.6336831584207896,0.3503956297476651,55.42228885557221,30,4800,0.00047,False,run_20260403T220413Z_pid25998,30.0,0.143235294117647,5.966666666666667,8.133333333333333,195.2,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
volatility_squeeze_breakout,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.365; BH-adjusted p=0.634; percentile=63.5; RCSI_z=0.347. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.011484748229776631,0.05852975978570296,0.08198458491105387,-0.03395178991933734,0.0213876625984977,0.346805924123896,0.3653173413293353,0.6336831584207896,0.437329711678351,63.51824087956022,10,4800,0.00047,False,run_20260403T220413Z_pid25998,10.0,0.0518085106382978,8.1,11.1,266.4,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.345; BH-adjusted p=0.634; percentile=65.5; RCSI_z=0.397. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.004653342661601778,0.022739465441972386,0.014032065115497361,-0.09264477165996066,0.0341147515107419,0.3971427140867731,0.3453273363318341,0.6336831584207896,0.46176904126201296,65.51724137931035,49,4800,0.00047,False,run_20260403T220413Z_pid25998,49.0,0.2347611364709586,2.653061224489796,3.63265306122449,87.18367346938776,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
donchian_trend_reentry,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.215; BH-adjusted p=0.634; percentile=78.5; RCSI_z=0.737. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.09260201817302449,0.18998982363192465,0.19880183971002785,-0.078676761432383,0.0891253621547497,0.7374877182125045,0.2153923038480759,0.6336831584207896,0.6667698184754799,78.51074462768615,20,4800,0.00047,False,run_20260403T220413Z_pid25998,20.0,0.0929815182526348,13.7,19.35,464.4,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
turn_of_month_seasonality,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.572; BH-adjusted p=0.634; percentile=42.8; RCSI_z=-0.228. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.06976204796053509,-0.11710588487428111,-0.05117988015415665,-0.14861926919800383,-0.0316300474938354,-0.2277319585301133,0.5722138930534733,0.6336831584207896,0.24244160196030462,42.82858570714643,90,4800,0.00047,False,run_20260403T220413Z_pid25998,92.0,0.4108240851829633,4.6,6.388888888888889,153.33333333333334,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
